athlete_id,session_id,speed_mps,window_id,csi_amp_mean,csi_amp_std,csi_amp_min,csi_amp_max,csi_phase_sin_mean,csi_phase_cos_mean,rf_snr_db_mean,multipath_score_mean,rf_signal_quality_mean,left_contact_ratio,right_contact_ratio,csi_amp_range,flight_ratio_proxy,cadence_spm,contact_time_ms,flight_time_ms,asymmetry_pct,dominant_doppler_proxy_hz,harmonic_energy_ratio,vertical_force_peak_bw_proxy,lateral_force_peak_bw_proxy,vertical_loading_rate_bw_s,calf_load_contact_bw,calf_load_uplift_bw,muscle_load_index,power_wkg_proxy,global_risk_probability_14d,future_pain_or_modification_14d
ATH_WIFI_005,ATH_WIFI_005_S02_3.0mps,3.0,13,0.9988406031249999,0.02090449957326774,0.93235,1.059424,0.007801216172238397,0.48851431039533233,24.101000000000003,0.122675,0.803225,0.3,0.2,0.1270739999999999,0.49999999999999994,186.3,302.24,60.7,2.701,2.0,0.28252,2.1932,0.0708,87.874,1.9456,2.2782,0.9511,3.372,0.762,1
ATH_WIFI_005,ATH_WIFI_005_S02_3.0mps,3.0,14,0.9944989203124999,0.02324898285580085,0.932291,1.067817,0.002246169301151182,0.4890006637090412,24.101000000000003,0.122675,0.803225,0.3,0.3,0.13552600000000004,0.39999999999999997,186.3,302.24,60.7,2.701,2.0,0.31105,2.1932,0.0708,87.874,1.9456,2.2782,0.9511,3.372,0.762,1
ATH_WIFI_005,ATH_WIFI_005_S02_3.0mps,3.0,15,1.0024988750000001,0.022816704489863962,0.937275,1.068279,0.004174252156552054,0.48739494944194545,24.101000000000003,0.122675,0.803225,0.2,0.4,0.131004,0.4,186.3,302.24,60.7,2.701,2.0,0.31634,2.1932,0.0708,87.874,1.9456,2.2782,0.9511,3.372,0.762,1
ATH_WIFI_005,ATH_WIFI_005_S02_3.0mps,3.0,16,1.0051839640625,0.021303293247000834,0.944604,1.070628,0.008045860255985169,0.4873984107863995,24.101000000000003,0.122675,0.803225,0.3,0.2,0.1260239999999999,0.49999999999999994,186.3,302.24,60.7,2.701,2.0,0.27616,2.1932,0.0708,87.874,1.9456,2.2782,0.9511,3.372,0.762,1
ATH_WIFI_005,ATH_WIFI_005_S02_3.0mps,3.0,17,0.9962287765625,0.022981973505447378,0.924214,1.060595,7.552725951597171e-05,0.48765604082457886,24.101000000000003,0.122675,0.803225,0.2,0.3,0.13638099999999997,0.5,186.3,302.24,60.7,2.701,3.0,0.34029,2.1932,0.0708,87.874,1.9456,2.2782,0.9511,3.372,0.762,1
ATH_WIFI_005,ATH_WIFI_005_S02_3.3mps,3.3,0,1.004894559375,0.02040255568129248,0.940251,1.059883,-0.5878657163752861,0.592425460438913,24.51625,0.1459,0.805475,0.4,0.1,0.11963199999999996,0.5,191.16,295.82,70.9,3.672,1.0,0.27898,2.3082,0.0883,87.933,2.0828,2.2433,0.9608,3.534,0.7958,0
ATH_WIFI_005,ATH_WIFI_005_S02_3.3mps,3.3,1,0.9963612359375,0.023593295594378408,0.918697,1.069304,-0.60262989716265,0.5751593219182232,24.51625,0.1459,0.805475,0.3,0.4,0.15060700000000005,0.29999999999999993,191.16,295.82,70.9,3.672,2.0,0.31576,2.3082,0.0883,87.933,2.0828,2.2433,0.9608,3.534,0.7958,0
ATH_WIFI_005,ATH_WIFI_005_S02_3.3mps,3.3,2,0.9972078828125,0.020938233131824784,0.934645,1.069727,-0.5944463898062998,0.5844740195190042,24.51625,0.1459,0.805475,0.2,0.3,0.13508200000000015,0.5,191.16,295.82,70.9,3.672,2.0,0.29398,2.3082,0.0883,87.933,2.0828,2.2433,0.9608,3.534,0.7958,0
ATH_WIFI_005,ATH_WIFI_005_S02_3.3mps,3.3,3,1.0017092390625,0.02408260373072999,0.934299,1.065556,-0.5967112409881479,0.5824249767632241,24.51625,0.1459,0.805475,0.4,0.2,0.13125699999999996,0.39999999999999997,191.16,295.82,70.9,3.672,2.0,0.28985,2.3082,0.0883,87.933,2.0828,2.2433,0.9608,3.534,0.7958,0
ATH_WIFI_005,ATH_WIFI_005_S02_3.3mps,3.3,4,1.00288405,0.02117094847159326,0.935301,1.056829,-0.6035277285082707,0.5748407466107597,24.51625,0.1459,0.805475,0.2,0.3,0.12152799999999997,0.5,191.16,295.82,70.9,3.672,2.0,0.34813,2.3082,0.0883,87.933,2.0828,2.2433,0.9608,3.534,0.7958,0
ATH_WIFI_005,ATH_WIFI_005_S02_3.3mps,3.3,5,0.9993641625,0.022183769295832597,0.942484,1.063976,-0.5882079507617263,0.5919270059433631,24.51625,0.1459,0.805475,0.3,0.2,0.12149200000000004,0.49999999999999994,191.16,295.82,70.9,3.672,1.0,0.30529,2.3082,0.0883,87.933,2.0828,2.2433,0.9608,3.534,0.7958,0
ATH_WIFI_005,ATH_WIFI_005_S02_3.3mps,3.3,6,0.9943579609375,0.022906747015100433,0.936476,1.057063,-0.6028332788745597,0.5766821644851903,24.51625,0.1459,0.805475,0.2,0.4,0.12058700000000011,0.4,191.16,295.82,70.9,3.672,2.0,0.31113,2.3082,0.0883,87.933,2.0828,2.2433,0.9608,3.534,0.7958,0
ATH_WIFI_005,ATH_WIFI_005_S02_3.3mps,3.3,7,1.0056307421875,0.02133506078402414,0.920375,1.061886,-0.5936736157555735,0.5867710975756489,24.51625,0.1459,0.805475,0.3,0.2,0.14151100000000005,0.49999999999999994,191.16,295.82,70.9,3.672,2.0,0.28063,2.3082,0.0883,87.933,2.0828,2.2433,0.9608,3.534,0.7958,0
ATH_WIFI_005,ATH_WIFI_005_S02_3.3mps,3.3,8,1.0009580234375,0.023566290268346654,0.930097,1.058455,-0.5985017734399467,0.5795088559266852,24.51625,0.1459,0.805475,0.4,0.3,0.12835799999999997,0.3,191.16,295.82,70.9,3.672,2.0,0.30144,2.3082,0.0883,87.933,2.0828,2.2433,0.9608,3.534,0.7958,0
ATH_WIFI_005,ATH_WIFI_005_S02_3.3mps,3.3,9,0.9959103140625001,0.021223159016763315,0.933102,1.054624,-0.6017710112600047,0.5761499230431921,24.51625,0.1459,0.805475,0.1,0.3,0.12152200000000002,0.6000000000000001,191.16,295.82,70.9,3.672,2.0,0.33052,2.3082,0.0883,87.933,2.0828,2.2433,0.9608,3.534,0.7958,0
ATH_WIFI_005,ATH_WIFI_005_S02_3.3mps,3.3,10,0.999285040625,0.023312253808370553,0.93163,1.055248,-0.5904220579004189,0.5894731518742335,24.51625,0.1459,0.805475,0.4,0.2,0.123618,0.39999999999999997,191.16,295.82,70.9,3.672,1.0,0.32566,2.3082,0.0883,87.933,2.0828,2.2433,0.9608,3.534,0.7958,0
ATH_WIFI_005,ATH_WIFI_005_S02_3.3mps,3.3,11,1.0004395109375,0.022043996561291912,0.929606,1.055891,-0.6028464960371575,0.5746283161597614,24.51625,0.1459,0.805475,0.2,0.3,0.12628499999999987,0.5,191.16,295.82,70.9,3.672,2.0,0.31319,2.3082,0.0883,87.933,2.0828,2.2433,0.9608,3.534,0.7958,0
ATH_WIFI_005,ATH_WIFI_005_S02_3.3mps,3.3,12,1.0063163343750001,0.022067072467810388,0.951655,1.054032,-0.591767962098044,0.5888375306562585,24.51625,0.1459,0.805475,0.3,0.3,0.10237700000000005,0.39999999999999997,191.16,295.82,70.9,3.672,2.0,0.26602,2.3082,0.0883,87.933,2.0828,2.2433,0.9608,3.534,0.7958,0
ATH_WIFI_005,ATH_WIFI_005_S02_3.3mps,3.3,13,0.99577151875,0.02295604840232825,0.92315,1.06125,-0.6000155934441691,0.5789014986845408,24.51625,0.1459,0.805475,0.3,0.3,0.1381,0.39999999999999997,191.16,295.82,70.9,3.672,2.0,0.31131,2.3082,0.0883,87.933,2.0828,2.2433,0.9608,3.534,0.7958,0
ATH_WIFI_005,ATH_WIFI_005_S02_3.3mps,3.3,14,0.9949510374999999,0.02298143047902893,0.919757,1.052744,-0.6020528704350181,0.5757048022974132,24.51625,0.1459,0.805475,0.2,0.3,0.13298699999999986,0.5,191.16,295.82,70.9,3.672,2.0,0.32037,2.3082,0.0883,87.933,2.0828,2.2433,0.9608,3.534,0.7958,0
ATH_WIFI_005,ATH_WIFI_005_S02_3.3mps,3.3,15,1.0061666375,0.0223842483450232,0.932419,1.059846,-0.5911117134360748,0.5887836790821244,24.51625,0.1459,0.805475,0.4,0.2,0.12742700000000007,0.39999999999999997,191.16,295.82,70.9,3.672,1.0,0.29377,2.3082,0.0883,87.933,2.0828,2.2433,0.9608,3.534,0.7958,0
ATH_WIFI_005,ATH_WIFI_005_S02_3.3mps,3.3,16,0.9997642140625,0.02168598840253286,0.940934,1.062514,-0.6033998399939728,0.5753901795570003,24.51625,0.1459,0.805475,0.1,0.3,0.12157999999999991,0.6000000000000001,191.16,295.82,70.9,3.672,2.0,0.3199,2.3082,0.0883,87.933,2.0828,2.2433,0.9608,3.534,0.7958,0
ATH_WIFI_005,ATH_WIFI_005_S02_3.3mps,3.3,17,0.9996260687499999,0.02337637758755124,0.93351,1.056228,-0.5886471341021066,0.5902101787668111,24.51625,0.1459,0.805475,0.4,0.3,0.122718,0.3,191.16,295.82,70.9,3.672,2.0,0.25665,2.3082,0.0883,87.933,2.0828,2.2433,0.9608,3.534,0.7958,0
ATH_WIFI_005,ATH_WIFI_005_S02_3.7mps,3.7,0,1.0061151734375,0.021327251681829057,0.943351,1.06258,-0.15966744032769162,0.23360289267339646,23.151249999999997,0.129775,0.78,0.3,0.1,0.11922900000000003,0.6,194.1,280.32,83.19,3.115,2.0,0.3033,2.4684,0.0887,96.681,2.0694,2.2383,0.9749,3.352,0.8891,0
ATH_WIFI_005,ATH_WIFI_005_S02_3.7mps,3.7,1,0.9960230062500001,0.02314530957083652,0.929715,1.06239,-0.16671589182417262,0.22807501111829268,23.151249999999997,0.129775,0.78,0.3,0.3,0.132675,0.39999999999999997,194.1,280.32,83.19,3.115,2.0,0.33536,2.4684,0.0887,96.681,2.0694,2.2383,0.9749,3.352,0.8891,0
ATH_WIFI_005,ATH_WIFI_005_S02_3.7mps,3.7,2,0.99590911875,0.023200202907177964,0.923634,1.064024,-0.16531988782642526,0.22891003107336344,23.151249999999997,0.129775,0.78,0.3,0.4,0.14039000000000013,0.29999999999999993,194.1,280.32,83.19,3.115,2.0,0.3335,2.4684,0.0887,96.681,2.0694,2.2383,0.9749,3.352,0.8891,0
ATH_WIFI_005,ATH_WIFI_005_S02_3.7mps,3.7,3,1.0037266203125,0.0214148776933437,0.94972,1.062327,-0.1622346888900982,0.2314560037143288,23.151249999999997,0.129775,0.78,0.3,0.1,0.11260700000000001,0.6,194.1,280.32,83.19,3.115,2.0,0.30836,2.4684,0.0887,96.681,2.0694,2.2383,0.9749,3.352,0.8891,0
ATH_WIFI_005,ATH_WIFI_005_S02_3.7mps,3.7,4,1.0000916125,0.022076132682084873,0.936472,1.06308,-0.16726832626210858,0.2270084703366483,23.151249999999997,0.129775,0.78,0.1,0.3,0.12660800000000005,0.6000000000000001,194.1,280.32,83.19,3.115,2.0,0.33645,2.4684,0.0887,96.681,2.0694,2.2383,0.9749,3.352,0.8891,0
ATH_WIFI_005,ATH_WIFI_005_S02_3.7mps,3.7,5,1.00033306875,0.022635667354225782,0.934118,1.069446,-0.16007299725433474,0.23222637486623082,23.151249999999997,0.129775,0.78,0.4,0.3,0.1353279999999999,0.3,194.1,280.32,83.19,3.115,2.0,0.29436,2.4684,0.0887,96.681,2.0694,2.2383,0.9749,3.352,0.8891,0
ATH_WIFI_005,ATH_WIFI_005_S02_3.7mps,3.7,6,0.9959770578124999,0.023201626347293204,0.930721,1.056314,-0.16548059503175952,0.2288371740166239,23.151249999999997,0.129775,0.78,0.3,0.3,0.12559299999999995,0.39999999999999997,194.1,280.32,83.19,3.115,2.0,0.33482,2.4684,0.0887,96.681,2.0694,2.2383,0.9749,3.352,0.8891,0
ATH_WIFI_005,ATH_WIFI_005_S02_3.7mps,3.7,7,1.0007808984375,0.02172116782960086,0.941168,1.065188,-0.1671738029728586,0.2278254291280819,23.151249999999997,0.129775,0.78,0.1,0.2,0.12402000000000002,0.7,194.1,280.32,83.19,3.115,2.0,0.35293,2.4684,0.0887,96.681,2.0694,2.2383,0.9749,3.352,0.8891,0
ATH_WIFI_005,ATH_WIFI_005_S02_3.7mps,3.7,8,1.0059619015624999,0.022309018015129394,0.946333,1.062784,-0.1610271402313615,0.23293849578185677,23.151249999999997,0.129775,0.78,0.4,0.2,0.11645099999999997,0.39999999999999997,194.1,280.32,83.19,3.115,1.0,0.34891,2.4684,0.0887,96.681,2.0694,2.2383,0.9749,3.352,0.8891,0
ATH_WIFI_005,ATH_WIFI_005_S02_3.7mps,3.7,9,0.9961218171875,0.02292052945219012,0.937421,1.053516,-0.1676407344272891,0.22811108157641008,23.151249999999997,0.129775,0.78,0.3,0.4,0.11609499999999995,0.29999999999999993,194.1,280.32,83.19,3.115,2.0,0.32279,2.4684,0.0887,96.681,2.0694,2.2383,0.9749,3.352,0.8891,0
ATH_WIFI_005,ATH_WIFI_005_S02_3.7mps,3.7,10,0.996957803125,0.02162796648104377,0.935678,1.060529,-0.16372533978410317,0.2305182658275025,23.151249999999997,0.129775,0.78,0.2,0.2,0.12485100000000005,0.6000000000000001,194.1,280.32,83.19,3.115,2.0,0.32337,2.4684,0.0887,96.681,2.0694,2.2383,0.9749,3.352,0.8891,0
ATH_WIFI_005,ATH_WIFI_005_S02_3.7mps,3.7,11,1.003347028125,0.02254515261223722,0.936069,1.062325,-0.16183942286250633,0.23027359049742166,23.151249999999997,0.129775,0.78,0.3,0.2,0.12625599999999992,0.49999999999999994,194.1,280.32,83.19,3.115,2.0,0.31202,2.4684,0.0887,96.681,2.0694,2.2383,0.9749,3.352,0.8891,0
ATH_WIFI_005,ATH_WIFI_005_S02_3.7mps,3.7,12,1.0014141374999999,0.02276929300759169,0.936194,1.0591,-0.16913964781455407,0.2277480712517746,23.151249999999997,0.129775,0.78,0.2,0.4,0.12290599999999996,0.4,194.1,280.32,83.19,3.115,2.0,0.3482,2.4684,0.0887,96.681,2.0694,2.2383,0.9749,3.352,0.8891,0
ATH_WIFI_005,ATH_WIFI_005_S02_3.7mps,3.7,13,1.0002222390625,0.022297988451645354,0.923316,1.056634,-0.16038291930187962,0.23252600902566378,23.151249999999997,0.129775,0.78,0.3,0.2,0.13331800000000005,0.49999999999999994,194.1,280.32,83.19,3.115,2.0,0.29407,2.4684,0.0887,96.681,2.0694,2.2383,0.9749,3.352,0.8891,0
ATH_WIFI_005,ATH_WIFI_005_S02_3.7mps,3.7,14,0.9960824875000001,0.022750480443357715,0.934417,1.062114,-0.16613479711515766,0.22854546015382207,23.151249999999997,0.129775,0.78,0.2,0.2,0.12769699999999995,0.6000000000000001,194.1,280.32,83.19,3.115,2.0,0.33838,2.4684,0.0887,96.681,2.0694,2.2383,0.9749,3.352,0.8891,0
ATH_WIFI_005,ATH_WIFI_005_S02_3.7mps,3.7,15,1.00141383125,0.024048197856463883,0.935746,1.055912,-0.16574441550530286,0.2286240555500363,23.151249999999997,0.129775,0.78,0.3,0.4,0.120166,0.29999999999999993,194.1,280.32,83.19,3.115,2.0,0.33659,2.4684,0.0887,96.681,2.0694,2.2383,0.9749,3.352,0.8891,0
ATH_WIFI_005,ATH_WIFI_005_S02_3.7mps,3.7,16,1.00528365625,0.021897786348786818,0.930421,1.066973,-0.1608794060139991,0.23111878139691208,23.151249999999997,0.129775,0.78,0.4,0.2,0.1365519999999999,0.39999999999999997,194.1,280.32,83.19,3.115,1.0,0.31761,2.4684,0.0887,96.681,2.0694,2.2383,0.9749,3.352,0.8891,0
ATH_WIFI_005,ATH_WIFI_005_S02_3.7mps,3.7,17,0.9948103500000001,0.02133464626137401,0.937461,1.063413,-0.16669324000390312,0.2272642227755083,23.151249999999997,0.129775,0.78,0.1,0.2,0.12595199999999995,0.7,194.1,280.32,83.19,3.115,2.0,0.33045,2.4684,0.0887,96.681,2.0694,2.2383,0.9749,3.352,0.8891,0
ATH_WIFI_006,ATH_WIFI_006_S01_2.7mps,2.7,0,1.0073722765625,0.022285913874971596,0.937145,1.058506,-0.5296363896896426,-0.5189361120590437,22.124000000000002,0.167975,0.7457,0.4,0.2,0.12136099999999994,0.39999999999999997,182.45,313.72,58.59,5.462,1.0,0.26024,2.3108,0.1242,95.999,2.053,2.1413,0.9249,3.222,0.9,0
ATH_WIFI_006,ATH_WIFI_006_S01_2.7mps,2.7,1,0.99437411875,0.022872777025040307,0.922687,1.053834,-0.5141620479583763,-0.534986135065364,22.124000000000002,0.167975,0.7457,0.1,0.4,0.1311469999999999,0.5,182.45,313.72,58.59,5.462,1.0,0.32324,2.3108,0.1242,95.999,2.053,2.1413,0.9249,3.222,0.9,0
ATH_WIFI_006,ATH_WIFI_006_S01_2.7mps,2.7,2,0.9993628343750001,0.022129890226861945,0.931361,1.064782,-0.5294398339918286,-0.5186381926285137,22.124000000000002,0.167975,0.7457,0.4,0.1,0.1334209999999999,0.5,182.45,313.72,58.59,5.462,1.0,0.24271,2.3108,0.1242,95.999,2.053,2.1413,0.9249,3.222,0.9,0
ATH_WIFI_006,ATH_WIFI_006_S01_2.7mps,2.7,3,1.000268809375,0.022938475685635853,0.939915,1.06051,-0.5143565455605735,-0.535502186601321,22.124000000000002,0.167975,0.7457,0.2,0.3,0.12059500000000012,0.5,182.45,313.72,58.59,5.462,3.0,0.32299,2.3108,0.1242,95.999,2.053,2.1413,0.9249,3.222,0.9,0
ATH_WIFI_006,ATH_WIFI_006_S01_2.7mps,2.7,4,1.0055894015625,0.022202388703976002,0.938617,1.06724,-0.5288288652059516,-0.5199578834024636,22.124000000000002,0.167975,0.7457,0.3,0.2,0.12862299999999993,0.49999999999999994,182.45,313.72,58.59,5.462,2.0,0.23103,2.3108,0.1242,95.999,2.053,2.1413,0.9249,3.222,0.9,0
ATH_WIFI_006,ATH_WIFI_006_S01_2.7mps,2.7,5,0.9949997921874999,0.02297387647142299,0.922556,1.045988,-0.5162995905139336,-0.534480857484826,22.124000000000002,0.167975,0.7457,0.2,0.4,0.12343199999999988,0.4,182.45,313.72,58.59,5.462,3.0,0.32492,2.3108,0.1242,95.999,2.053,2.1413,0.9249,3.222,0.9,0
ATH_WIFI_006,ATH_WIFI_006_S01_2.7mps,2.7,6,0.9981927765625,0.021373691815702416,0.942622,1.053441,-0.5283688524794374,-0.5193108643036032,22.124000000000002,0.167975,0.7457,0.4,0.2,0.11081900000000011,0.39999999999999997,182.45,313.72,58.59,5.462,2.0,0.23115,2.3108,0.1242,95.999,2.053,2.1413,0.9249,3.222,0.9,0
ATH_WIFI_006,ATH_WIFI_006_S01_2.7mps,2.7,7,1.001067440625,0.022961620213227448,0.929464,1.069243,-0.5164790169292781,-0.5327634606438261,22.124000000000002,0.167975,0.7457,0.3,0.3,0.139779,0.39999999999999997,182.45,313.72,58.59,5.462,2.0,0.32482,2.3108,0.1242,95.999,2.053,2.1413,0.9249,3.222,0.9,0
ATH_WIFI_006,ATH_WIFI_006_S01_2.7mps,2.7,8,1.00514133125,0.022052769156944187,0.937282,1.058846,-0.5267714136058491,-0.5216712390091431,22.124000000000002,0.167975,0.7457,0.3,0.3,0.121564,0.39999999999999997,182.45,313.72,58.59,5.462,2.0,0.24738,2.3108,0.1242,95.999,2.053,2.1413,0.9249,3.222,0.9,0
ATH_WIFI_006,ATH_WIFI_006_S01_2.7mps,2.7,9,0.9960474765624999,0.021779868988529436,0.922694,1.064634,-0.5185191959444224,-0.5307004726159317,22.124000000000002,0.167975,0.7457,0.2,0.3,0.14194000000000007,0.5,182.45,313.72,58.59,5.462,2.0,0.3203,2.3108,0.1242,95.999,2.053,2.1413,0.9249,3.222,0.9,0
ATH_WIFI_006,ATH_WIFI_006_S01_2.7mps,2.7,10,0.9987572203124999,0.023088325789905276,0.926572,1.062004,-0.5254704012006177,-0.524157154152151,22.124000000000002,0.167975,0.7457,0.3,0.3,0.135432,0.39999999999999997,182.45,313.72,58.59,5.462,2.0,0.26905,2.3108,0.1242,95.999,2.053,2.1413,0.9249,3.222,0.9,0
ATH_WIFI_006,ATH_WIFI_006_S01_2.7mps,2.7,11,1.0013466796875001,0.02328718793111741,0.930877,1.071727,-0.5189331031065325,-0.5299765899712545,22.124000000000002,0.167975,0.7457,0.3,0.2,0.14085000000000014,0.49999999999999994,182.45,313.72,58.59,5.462,2.0,0.31007,2.3108,0.1242,95.999,2.053,2.1413,0.9249,3.222,0.9,0
ATH_WIFI_006,ATH_WIFI_006_S01_2.7mps,2.7,12,1.0044565734375,0.02103276393917462,0.948814,1.06018,-0.522212544381073,-0.5259874960735978,22.124000000000002,0.167975,0.7457,0.3,0.3,0.11136599999999985,0.39999999999999997,182.45,313.72,58.59,5.462,2.0,0.28764,2.3108,0.1242,95.999,2.053,2.1413,0.9249,3.222,0.9,0
ATH_WIFI_006,ATH_WIFI_006_S01_2.7mps,2.7,13,0.9965796578124999,0.02387174463959034,0.912413,1.061831,-0.5205118027291238,-0.5277513183061509,22.124000000000002,0.167975,0.7457,0.3,0.3,0.14941799999999994,0.39999999999999997,182.45,313.72,58.59,5.462,2.0,0.2944,2.3108,0.1242,95.999,2.053,2.1413,0.9249,3.222,0.9,0
ATH_WIFI_006,ATH_WIFI_006_S01_2.7mps,2.7,14,0.9968537812499999,0.021182555375739865,0.933689,1.063214,-0.5226925197643316,-0.5272174721302711,22.124000000000002,0.167975,0.7457,0.2,0.4,0.1295250000000001,0.4,182.45,313.72,58.59,5.462,2.0,0.30104,2.3108,0.1242,95.999,2.053,2.1413,0.9249,3.222,0.9,0
ATH_WIFI_006,ATH_WIFI_006_S01_2.7mps,2.7,15,1.002486721875,0.023688481864001392,0.929553,1.062928,-0.5224021010355111,-0.5255230205261989,22.124000000000002,0.167975,0.7457,0.4,0.2,0.13337500000000013,0.39999999999999997,182.45,313.72,58.59,5.462,2.0,0.27579,2.3108,0.1242,95.999,2.053,2.1413,0.9249,3.222,0.9,0
ATH_WIFI_006,ATH_WIFI_006_S01_2.7mps,2.7,16,1.0022292875,0.02301402634038817,0.928198,1.055163,-0.5185683410300407,-0.5300058845706347,22.124000000000002,0.167975,0.7457,0.2,0.3,0.1269650000000001,0.5,182.45,313.72,58.59,5.462,2.0,0.30993,2.3108,0.1242,95.999,2.053,2.1413,0.9249,3.222,0.9,0
ATH_WIFI_006,ATH_WIFI_006_S01_2.7mps,2.7,17,0.99799255625,0.022497177469214397,0.921454,1.058487,-0.5260198722446386,-0.5232967648865103,22.124000000000002,0.167975,0.7457,0.3,0.2,0.13703299999999996,0.49999999999999994,182.45,313.72,58.59,5.462,2.0,0.25963,2.3108,0.1242,95.999,2.053,2.1413,0.9249,3.222,0.9,0
ATH_WIFI_006,ATH_WIFI_006_S01_3.0mps,3.0,0,1.00664630625,0.022411263190210102,0.923866,1.062896,-0.10715735891523104,-0.030861235253336904,22.0995,0.172975,0.743675,0.4,0.2,0.1390300000000001,0.39999999999999997,184.78,310.31,56.28,6.344,1.0,0.25745,2.3755,0.0928,100.549,2.0631,2.257,0.9508,3.228,0.9,1
ATH_WIFI_006,ATH_WIFI_006_S01_3.0mps,3.0,1,0.9948558406249999,0.023065913332895868,0.930293,1.078761,-0.10546746255530053,-0.032903440274452626,22.0995,0.172975,0.743675,0.2,0.4,0.14846800000000004,0.4,184.78,310.31,56.28,6.344,2.0,0.31464,2.3755,0.0928,100.549,2.0631,2.257,0.9508,3.228,0.9,1
ATH_WIFI_006,ATH_WIFI_006_S01_3.0mps,3.0,2,0.9993847609375001,0.022530256218572638,0.934307,1.069794,-0.10722220101449582,-0.030808067164142472,22.0995,0.172975,0.743675,0.4,0.2,0.1354869999999999,0.39999999999999997,184.78,310.31,56.28,6.344,2.0,0.23033,2.3755,0.0928,100.549,2.0631,2.257,0.9508,3.228,0.9,1
ATH_WIFI_006,ATH_WIFI_006_S01_3.0mps,3.0,3,1.000144484375,0.023228486021636185,0.923685,1.073598,-0.10620414714109619,-0.03400391140972301,22.0995,0.172975,0.743675,0.3,0.4,0.14991300000000007,0.29999999999999993,184.78,310.31,56.28,6.344,2.0,0.3186,2.3755,0.0928,100.549,2.0631,2.257,0.9508,3.228,0.9,1
ATH_WIFI_006,ATH_WIFI_006_S01_3.0mps,3.0,4,1.0049335515625,0.022005286798836687,0.940776,1.065024,-0.10628231625598103,-0.03007343818546665,22.0995,0.172975,0.743675,0.3,0.2,0.12424800000000003,0.49999999999999994,184.78,310.31,56.28,6.344,2.0,0.25057,2.3755,0.0928,100.549,2.0631,2.257,0.9508,3.228,0.9,1
ATH_WIFI_006,ATH_WIFI_006_S01_3.0mps,3.0,5,0.995890328125,0.024151186493956603,0.929501,1.063831,-0.10754893073481105,-0.0338542428492695,22.0995,0.172975,0.743675,0.3,0.2,0.13432999999999995,0.49999999999999994,184.78,310.31,56.28,6.344,2.0,0.31077,2.3755,0.0928,100.549,2.0631,2.257,0.9508,3.228,0.9,1
ATH_WIFI_006,ATH_WIFI_006_S01_3.0mps,3.0,6,0.9977687890625001,0.02257140457827529,0.926259,1.063938,-0.10701763144178851,-0.032451707740666434,22.0995,0.172975,0.743675,0.3,0.3,0.137679,0.39999999999999997,184.78,310.31,56.28,6.344,2.0,0.28674,2.3755,0.0928,100.549,2.0631,2.257,0.9508,3.228,0.9,1
ATH_WIFI_006,ATH_WIFI_006_S01_3.0mps,3.0,7,1.0016263953125,0.02375203116813104,0.931515,1.058725,-0.10778966440807296,-0.03327814588411804,22.0995,0.172975,0.743675,0.4,0.2,0.12720999999999993,0.39999999999999997,184.78,310.31,56.28,6.344,2.0,0.2832,2.3755,0.0928,100.549,2.0631,2.257,0.9508,3.228,0.9,1
ATH_WIFI_006,ATH_WIFI_006_S01_3.0mps,3.0,8,1.0025192375,0.022407448052353805,0.945091,1.06163,-0.10749265155928826,-0.03388712397998016,22.0995,0.172975,0.743675,0.2,0.3,0.11653900000000006,0.5,184.78,310.31,56.28,6.344,2.0,0.30485,2.3755,0.0928,100.549,2.0631,2.257,0.9508,3.228,0.9,1
ATH_WIFI_006,ATH_WIFI_006_S01_3.0mps,3.0,9,0.9992544375,0.023197264107661535,0.92816,1.061443,-0.10767829617176808,-0.03208530985263846,22.0995,0.172975,0.743675,0.4,0.1,0.13328299999999993,0.5,184.78,310.31,56.28,6.344,1.0,0.25464,2.3755,0.0928,100.549,2.0631,2.257,0.9508,3.228,0.9,1
ATH_WIFI_006,ATH_WIFI_006_S01_3.0mps,3.0,10,0.9946499,0.02220290494802043,0.924464,1.050642,-0.10715868554361267,-0.034310659847994876,22.0995,0.172975,0.743675,0.2,0.3,0.12617800000000012,0.5,184.78,310.31,56.28,6.344,1.0,0.3185,2.3755,0.0928,100.549,2.0631,2.257,0.9508,3.228,0.9,1
ATH_WIFI_006,ATH_WIFI_006_S01_3.0mps,3.0,11,1.0047748796875,0.022167464957341277,0.932438,1.058863,-0.10732462374913661,-0.031579270451811255,22.0995,0.172975,0.743675,0.4,0.2,0.12642500000000012,0.39999999999999997,184.78,310.31,56.28,6.344,1.0,0.27271,2.3755,0.0928,100.549,2.0631,2.257,0.9508,3.228,0.9,1
ATH_WIFI_006,ATH_WIFI_006_S01_3.0mps,3.0,12,1.0000095515625,0.023085549119608056,0.938799,1.063783,-0.10602337442265128,-0.03412859175583642,22.0995,0.172975,0.743675,0.2,0.3,0.12498399999999987,0.5,184.78,310.31,56.28,6.344,1.0,0.31957,2.3755,0.0928,100.549,2.0631,2.257,0.9508,3.228,0.9,1
ATH_WIFI_006,ATH_WIFI_006_S01_3.0mps,3.0,13,0.9997664687500001,0.021283790016511206,0.93681,1.053936,-0.10729112454598441,-0.03059033052161612,22.0995,0.172975,0.743675,0.4,0.1,0.11712599999999995,0.5,184.78,310.31,56.28,6.344,1.0,0.24899,2.3755,0.0928,100.549,2.0631,2.257,0.9508,3.228,0.9,1
